,RadioOperatorName,TrafficDirection,DeviceManufacturer,DeviceName,LocationLatitude,LocationLongitude,TrafficVolume,day,hour,RSRP
13569,Operator A,Uplink,SAMSUNG,GALAXY NOTE4,24.584024,46.686504,0.015025,2.0,19.0,-102.0
13570,Operator A,Downlink,SAMSUNG,GALAXY NOTE4,24.584024,46.686504,0.011291,2.0,19.0,-113.0
13571,Operator A,Downlink,SAMSUNG,GALAXY NOTE4,24.584024,46.686504,0.011291,2.0,19.0,-102.0
13572,Operator A,Uplink,SAMSUNG,GALAXY NOTE4,24.75263,46.685173,0.051473,2.0,13.0,-105.0
13573,Operator A,Uplink,SAMSUNG,GALAXY NOTE4,24.752928,46.685173,0.08288,2.0,9.0,-90.0
13574,Operator A,Downlink,SAMSUNG,GALAXY NOTE4,24.752928,46.685173,0.061391,2.0,9.0,-90.0
13575,Operator A,Downlink,SAMSUNG,GALAXY NOTE4,24.79461,46.727646,0.802148,2.0,18.0,-73.0
13576,Operator A,Uplink,SAMSUNG,GALAXY NOTE4,24.70284,46.74337,0.438146,2.0,18.0,-87.0
13577,Operator C,Downlink,SAMSUNG,GALAXY J7 NEO,24.646084,46.8085,0.112764,3.0,6.0,-62.0
13578,Operator C,Downlink,SAMSUNG,GALAXY J7 NEO,24.648731,46.780556,0.1317,3.0,5.0,-73.0
13579,Operator A,Downlink,HMD GLOBAL,NOKIA 3,24.838612,46.787914,0.232409,2.0,14.0,-99.0
13580,Operator A,Downlink,HMD GLOBAL,NOKIA 3,24.838612,46.787914,0.232409,2.0,14.0,-103.0
13581,Operator C,Downlink,SAMSUNG,GALAXY NOTE8,24.61982,46.796978,33.657985,3.0,19.0,-93.0
13582,Operator A,Uplink,HUAWEI,Y7,24.546452,46.6708,0.177801,2.0,11.0,-114.0
13583,Operator A,Downlink,HUAWEI,Y7,24.546452,46.6708,1.059366,2.0,11.0,-114.0
13584,Operator C,Downlink,SAMSUNG,GALAXY J7(2016),24.805094,46.79776,29.120386,2.0,13.0,-92.0
13585,Operator C,Uplink,SAMSUNG,GALAXY J7(2016),24.805096,46.79776,2.67083,2.0,9.0,-88.0
13586,Operator C,Downlink,SAMSUNG,GALAXY J7(2016),24.805096,46.79776,77.147191,2.0,9.0,-88.0
13587,Operator C,Downlink,SAMSUNG,GALAXY J7(2016),24.804008,46.79555,2.988071,2.0,14.0,-75.0
13588,Operator C,Uplink,SAMSUNG,GALAXY J7(2016),24.80509,46.797764,1.233158,2.0,10.0,-95.0
13589,Operator C,Downlink,SAMSUNG,GALAXY J7(2016),24.80509,46.797764,17.802431,2.0,10.0,-95.0
13590,Operator C,Downlink,SAMSUNG,GALAXY J7(2016),24.805092,46.797764,6.676887,2.0,10.0,-90.0
13591,Operator C,Uplink,SAMSUNG,GALAXY J7(2016),24.803926,46.795567,0.276803,2.0,14.0,-75.0
13592,Operator B,Downlink,SAMSUNG,GALAXY A70,24.724419,46.66644,0.035759,2.0,14.0,-69.0
13593,Operator B,Uplink,SAMSUNG,GALAXY A70,24.724419,46.66644,0.088037,2.0,14.0,-69.0
13594,Operator B,Uplink,SAMSUNG,GALAXY A70,24.724419,46.66644,0.543844,2.0,14.0,-69.0
13595,Operator B,Downlink,SAMSUNG,GALAXY A70,24.724419,46.66644,1.534747,2.0,14.0,-69.0
13596,Operator B,Uplink,SAMSUNG,GALAXY A70,24.724419,46.66644,0.144312,2.0,14.0,-69.0
13597,Operator B,Uplink,SAMSUNG,GALAXY A70,24.768198,46.66465,0.08959,2.0,6.0,-88.0
13598,Operator A,Uplink,SAMSUNG,GALAXY S9,24.75755,46.685493,0.094657,2.0,17.0,-122.0
13599,Operator A,Downlink,SAMSUNG,GALAXY S9,24.75755,46.685493,0.130877,2.0,17.0,-122.0
13600,Operator A,Downlink,SAMSUNG,GALAXY S9,24.757532,46.685474,0.408153,2.0,17.0,-119.0
13601,Operator A,Downlink,SAMSUNG,GALAXY S9,24.769533,46.69075,34.71467,2.0,18.0,-84.0
13602,Operator A,Downlink,SAMSUNG,GALAXY S9,24.769533,46.69075,34.71467,2.0,18.0,-72.0
13603,Operator A,Downlink,SAMSUNG,GALAXY S9,24.769533,46.69075,34.71467,2.0,18.0,-65.0
13604,Operator A,Downlink,SAMSUNG,GALAXY S9,24.769533,46.69075,34.71467,2.0,18.0,-101.0
13605,Operator A,Downlink,SAMSUNG,GALAXY S9,24.769533,46.69075,34.71467,2.0,18.0,-74.0
13606,Operator A,Downlink,SAMSUNG,GALAXY S9,24.769533,46.69075,34.71467,2.0,18.0,-73.0
13607,Operator A,Downlink,SAMSUNG,GALAXY S9,24.711203,46.70326,15.616924,2.0,15.0,-70.0
13608,Operator A,Downlink,SAMSUNG,GALAXY S9,24.711203,46.70326,15.616924,2.0,15.0,-79.0
13609,Operator A,Downlink,SAMSUNG,GALAXY S9,24.711203,46.70326,15.616924,2.0,15.0,-81.0
13610,Operator A,Uplink,SAMSUNG,GALAXY S9,24.705256,46.7051,3.029726,2.0,15.0,-84.0
13611,Operator A,Uplink,SAMSUNG,GALAXY S9,24.705256,46.7051,3.029726,2.0,15.0,-80.0
13612,Operator B,Uplink,SAMSUNG,GALAXY NOTE8,24.691952,46.74583,0.226266,3.0,10.0,-84.0
13613,Operator B,Uplink,SAMSUNG,GALAXY NOTE8,24.691952,46.74583,0.226266,3.0,10.0,-97.0
13614,Operator B,Uplink,SAMSUNG,GALAXY NOTE8,24.691952,46.74583,0.226266,3.0,10.0,-77.0
13615,Operator B,Uplink,SAMSUNG,GALAXY NOTE8,24.691952,46.74583,0.226266,3.0,10.0,-75.0
13616,Operator A,Downlink,LENOVO,VIBE K6 NOTE,24.470856,46.970646,2.498389,3.0,17.0,-112.0
13617,Operator A,Downlink,LENOVO,VIBE K6 NOTE,24.470856,46.970646,2.498389,3.0,17.0,-117.0
13618,Operator A,Downlink,LENOVO,VIBE K6 NOTE,24.470856,46.970646,2.498389,3.0,17.0,-116.0
13619,Operator A,Uplink,LENOVO,VIBE K6 NOTE,24.470856,46.970646,1.364192,3.0,17.0,-112.0
13620,Operator A,Uplink,LENOVO,VIBE K6 NOTE,24.470856,46.970646,1.364192,3.0,17.0,-117.0
13621,Operator A,Uplink,LENOVO,VIBE K6 NOTE,24.470856,46.970646,1.364192,3.0,17.0,-116.0
13622,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.6049,46.691193,0.388517,3.0,15.0,-89.0
13623,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.6049,46.691193,0.388517,3.0,15.0,-85.0
13624,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.6049,46.691193,0.388517,3.0,15.0,-85.0
13625,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.6049,46.691193,0.388517,3.0,15.0,-84.0
13626,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.604923,46.691162,0.052809,3.0,15.0,-83.0
13627,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.604923,46.691162,0.052809,3.0,15.0,-83.0
13628,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.135457,3.0,7.0,-78.0
13629,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.135457,3.0,7.0,-92.0
13630,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.60492,46.691174,0.135457,3.0,7.0,-82.0
13631,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.135457,3.0,7.0,-82.0
13632,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.081923,3.0,7.0,-78.0
13633,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.081923,3.0,7.0,-92.0
13634,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.60492,46.691174,0.081923,3.0,7.0,-82.0
13635,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.081923,3.0,7.0,-82.0
13636,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.033705,3.0,7.0,-78.0
13637,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.033705,3.0,7.0,-92.0
13638,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.60492,46.691174,0.033705,3.0,7.0,-82.0
13639,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.60492,46.691174,0.033705,3.0,7.0,-82.0
13640,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-92.0
13641,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-87.0
13642,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-89.0
13643,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-92.0
13644,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-101.0
13645,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-93.0
13646,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.598536,46.691715,0.119794,2.0,13.0,-100.0
13647,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-92.0
13648,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-87.0
13649,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-89.0
13650,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-92.0
13651,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-101.0
13652,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-93.0
13653,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.598536,46.691715,1.111032,2.0,13.0,-100.0
13654,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-92.0
13655,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-87.0
13656,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-89.0
13657,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-92.0
13658,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-101.0
13659,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-93.0
13660,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.598536,46.691715,6.384102,2.0,13.0,-100.0
13661,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-92.0
13662,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-87.0
13663,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-89.0
13664,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-92.0
13665,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-101.0
13666,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-93.0
13667,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.598536,46.691715,0.371183,2.0,13.0,-100.0
13668,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.650166,46.842014,0.026416,2.0,10.0,-91.0
13669,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.650166,46.842014,0.033322,2.0,10.0,-91.0
13670,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.604898,46.691193,0.098252,2.0,8.0,-95.0
13671,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.604898,46.691193,0.098252,2.0,8.0,-94.0
13672,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.604898,46.691193,0.098252,2.0,8.0,-92.0
13673,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.604898,46.691193,0.098252,2.0,8.0,-92.0
13674,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.604898,46.691193,0.509067,2.0,8.0,-95.0
13675,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.604898,46.691193,0.509067,2.0,8.0,-94.0
13676,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.604898,46.691193,0.509067,2.0,8.0,-92.0
13677,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.604898,46.691193,0.509067,2.0,8.0,-92.0
13678,Operator B,Uplink,HUAWEI,HUAWEI MATE 20 PRO,24.696487,46.679333,0.021759,2.0,15.0,-83.0
13679,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.696487,46.679333,0.060248,2.0,15.0,-83.0
13680,Operator B,Downlink,HUAWEI,MATE 20 PRO,24.598318,46.741955,1.361989,2.0,13.0,-91.0
13681,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598318,46.741955,1.361989,2.0,13.0,-79.0
13682,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598318,46.741955,1.361989,2.0,13.0,-80.0
13683,Operator B,Downlink,HUAWEI,HUAWEI MATE 20 PRO,24.598318,46.741955,1.361989,2.0,13.0,-86.0
13684,Operator B,Uplink,HUAWEI,MATE 20 PRO,24.598776,46.744324,0.158126,2.0,13.0,-85.0
13685,Operator A,Uplink,SAMSUNG,GALAXY J7 PRIME,24.632195,46.806973,1.026882,2.0,5.0,-88.0
13686,Operator A,Uplink,SAMSUNG,GALAXY ON NXT,24.632195,46.806973,1.026882,2.0,5.0,-99.0
13687,Operator A,Uplink,SAMSUNG,GALAXY ON NXT,24.632195,46.806973,1.026882,2.0,5.0,-88.0
13688,Operator A,Uplink,SAMSUNG,GALAXY ON NXT,24.632195,46.806973,1.026882,2.0,5.0,-86.0
13689,Operator B,Uplink,HTC,M9,24.59646,46.673992,2.688234,2.0,13.0,-99.0
13690,Operator B,Uplink,HTC,M9,24.59646,46.673992,2.688234,2.0,13.0,-98.0
13691,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,2.688234,2.0,13.0,-99.0
13692,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,2.688234,2.0,13.0,-100.0
13693,Operator B,Uplink,HTC,M9,24.59646,46.673992,2.731408,2.0,13.0,-99.0
13694,Operator B,Uplink,HTC,M9,24.59646,46.673992,2.731408,2.0,13.0,-98.0
13695,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,2.731408,2.0,13.0,-99.0
13696,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,2.731408,2.0,13.0,-100.0
13697,Operator B,Downlink,HTC,ONE M9,24.596865,46.673088,12.535238,2.0,12.0,-94.0
13698,Operator B,Downlink,HTC,M9,24.596865,46.673088,12.535238,2.0,12.0,-96.0
13699,Operator B,Uplink,HTC,ONE M9,24.710867,46.77304,0.313997,2.0,11.0,-112.0
13700,Operator B,Uplink,HTC,M9,24.710867,46.77304,0.313997,2.0,11.0,-112.0
13701,Operator B,Downlink,HTC,ONE M9,24.710867,46.77304,17.239235,2.0,11.0,-112.0
13702,Operator B,Downlink,HTC,M9,24.710867,46.77304,17.239235,2.0,11.0,-112.0
13703,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,32.148184,2.0,17.0,-90.0
13704,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,32.148184,2.0,17.0,-94.0
13705,Operator B,Uplink,HTC,ONE M9,24.597233,46.67243,18.315277,2.0,17.0,-90.0
13706,Operator B,Uplink,HTC,ONE M9,24.597233,46.67243,18.315277,2.0,17.0,-94.0
13707,Operator B,Uplink,HTC,ONE M9,24.597233,46.67243,12.000673,2.0,17.0,-90.0
13708,Operator B,Uplink,HTC,ONE M9,24.597233,46.67243,12.000673,2.0,17.0,-94.0
13709,Operator B,Downlink,HTC,M9,24.597233,46.67243,34.510213,2.0,15.0,-93.0
13710,Operator B,Downlink,HTC,M9,24.597233,46.67243,34.510213,2.0,15.0,-92.0
13711,Operator B,Downlink,HTC,M9,24.597233,46.67243,34.510213,2.0,15.0,-90.0
13712,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,34.510213,2.0,15.0,-90.0
13713,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,20.906426,2.0,14.0,-101.0
13714,Operator B,Downlink,HTC,M9,24.597233,46.67243,20.906426,2.0,14.0,-100.0
13715,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,20.906426,2.0,14.0,-102.0
13716,Operator B,Downlink,HTC,M9,24.597233,46.67243,20.906426,2.0,14.0,-102.0
13717,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,20.906426,2.0,14.0,-100.0
13718,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,20.906426,2.0,14.0,-99.0
13719,Operator B,Downlink,HTC,M9,24.597233,46.67243,20.906426,2.0,14.0,-99.0
13720,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,139.122901,2.0,14.0,-101.0
13721,Operator B,Downlink,HTC,M9,24.597233,46.67243,139.122901,2.0,14.0,-100.0
13722,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,139.122901,2.0,14.0,-102.0
13723,Operator B,Downlink,HTC,M9,24.597233,46.67243,139.122901,2.0,14.0,-102.0
13724,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,139.122901,2.0,14.0,-100.0
13725,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,139.122901,2.0,14.0,-99.0
13726,Operator B,Downlink,HTC,M9,24.597233,46.67243,139.122901,2.0,14.0,-99.0
13727,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,26.497152,2.0,14.0,-101.0
13728,Operator B,Downlink,HTC,M9,24.597233,46.67243,26.497152,2.0,14.0,-100.0
13729,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,26.497152,2.0,14.0,-102.0
13730,Operator B,Downlink,HTC,M9,24.597233,46.67243,26.497152,2.0,14.0,-102.0
13731,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,26.497152,2.0,14.0,-100.0
13732,Operator B,Downlink,HTC,ONE M9,24.597233,46.67243,26.497152,2.0,14.0,-99.0
13733,Operator B,Downlink,HTC,M9,24.597233,46.67243,26.497152,2.0,14.0,-99.0
13734,Operator B,Downlink,HTC,M9,24.566788,46.650677,23.040536,2.0,12.0,-75.0
13735,Operator B,Downlink,HTC,ONE M9,24.566788,46.650677,23.040536,2.0,12.0,-89.0
13736,Operator B,Downlink,HTC,M9,24.566788,46.650677,23.040536,2.0,12.0,-77.0
13737,Operator B,Downlink,HTC,M9,24.566788,46.650677,23.040536,2.0,12.0,-89.0
13738,Operator B,Uplink,HTC,M9,24.596722,46.672794,25.261641,2.0,16.0,-86.0
13739,Operator B,Downlink,HTC,M9,24.59646,46.673992,26.891889,2.0,16.0,-86.0
13740,Operator B,Downlink,HTC,ONE M9,24.59646,46.673992,26.891889,2.0,16.0,-86.0
13741,Operator B,Uplink,HTC,M9,24.59646,46.673992,4.702118,2.0,14.0,-97.0
13742,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,4.702118,2.0,14.0,-97.0
13743,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,4.702118,2.0,14.0,-101.0
13744,Operator B,Uplink,HTC,M9,24.59646,46.673992,4.702118,2.0,14.0,-95.0
13745,Operator B,Uplink,HTC,M9,24.59646,46.673992,4.702118,2.0,14.0,-98.0
13746,Operator B,Uplink,HTC,M9,24.59646,46.673992,4.702118,2.0,14.0,-99.0
13747,Operator B,Uplink,HTC,M9,24.59646,46.673992,4.702118,2.0,14.0,-101.0
13748,Operator B,Uplink,HTC,M9,24.59646,46.673992,15.59567,2.0,14.0,-97.0
13749,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,15.59567,2.0,14.0,-97.0
13750,Operator B,Uplink,HTC,ONE M9,24.59646,46.673992,15.59567,2.0,14.0,-101.0
13751,Operator B,Uplink,HTC,M9,24.59646,46.673992,15.59567,2.0,14.0,-95.0
13752,Operator B,Uplink,HTC,M9,24.59646,46.673992,15.59567,2.0,14.0,-98.0
13753,Operator B,Uplink,HTC,M9,24.59646,46.673992,15.59567,2.0,14.0,-99.0
13754,Operator B,Uplink,HTC,M9,24.59646,46.673992,15.59567,2.0,14.0,-101.0
13755,Operator A,Downlink,HMD GLOBAL,NOKIA 6,24.674025,46.691124,0.57325,3.0,13.0,-89.0
13756,Operator A,Uplink,HMD GLOBAL,NOKIA 6,24.674025,46.691124,0.045172,3.0,13.0,-89.0
13757,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560244,46.86547,21.065559,2.0,9.0,-92.0
13758,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560244,46.86547,21.065559,2.0,9.0,-95.0
13759,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560244,46.86547,21.065559,2.0,9.0,-84.0
13760,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560244,46.86547,0.589583,2.0,9.0,-92.0
13761,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560244,46.86547,0.589583,2.0,9.0,-95.0
13762,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560244,46.86547,0.589583,2.0,9.0,-84.0
13763,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,2.344509,1.0,21.0,-94.0
13764,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,2.344509,1.0,21.0,-101.0
13765,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,2.344509,1.0,21.0,-103.0
13766,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,2.344509,1.0,21.0,-91.0
13767,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,2.344509,1.0,21.0,-97.0
13768,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,15.030402,1.0,21.0,-94.0
13769,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,15.030402,1.0,21.0,-101.0
13770,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,15.030402,1.0,21.0,-103.0
13771,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,15.030402,1.0,21.0,-91.0
13772,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560307,46.865532,15.030402,1.0,21.0,-97.0
13773,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560307,46.865532,23.168719,1.0,21.0,-94.0
13774,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560307,46.865532,23.168719,1.0,21.0,-101.0
13775,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560307,46.865532,23.168719,1.0,21.0,-103.0
13776,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560307,46.865532,23.168719,1.0,21.0,-91.0
13777,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560307,46.865532,23.168719,1.0,21.0,-97.0
13778,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-103.0
13779,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-95.0
13780,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-92.0
13781,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-97.0
13782,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-105.0
13783,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-100.0
13784,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-104.0
13785,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560253,46.865345,2.872488,2.0,3.0,-98.0
13786,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-103.0
13787,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-95.0
13788,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-92.0
13789,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-97.0
13790,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-105.0
13791,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-100.0
13792,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-104.0
13793,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560253,46.865345,1.560191,2.0,3.0,-98.0
13794,Operator A,Downlink,SAMSUNG,GALAXY A70,24.56012,46.865433,0.108943,2.0,0.0,-90.0
13795,Operator A,Uplink,SAMSUNG,GALAXY A70,24.56012,46.865433,0.045968,2.0,0.0,-90.0
13796,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560211,46.86537,2.08903,2.0,8.0,-118.0
13797,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560211,46.86537,2.08903,2.0,8.0,-97.0
13798,Operator A,Downlink,SAMSUNG,GALAXY A70,24.560211,46.86537,2.08903,2.0,8.0,-95.0
13799,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560211,46.86537,0.448946,2.0,8.0,-118.0
13800,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560211,46.86537,0.448946,2.0,8.0,-97.0
13801,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560211,46.86537,0.448946,2.0,8.0,-95.0
13802,Operator A,Uplink,SAMSUNG,GALAXY A70,24.559427,46.86558,0.393819,2.0,16.0,-93.0
13803,Operator A,Uplink,SAMSUNG,GALAXY A70,24.559427,46.86558,0.393819,2.0,16.0,-89.0
13804,Operator A,Uplink,SAMSUNG,GALAXY A70,24.559427,46.86558,0.393819,2.0,16.0,-87.0
13805,Operator A,Downlink,SAMSUNG,GALAXY A70,24.55949,46.86591,2.313728,3.0,6.0,-107.0
13806,Operator A,Downlink,SAMSUNG,GALAXY A70,24.55949,46.86591,2.313728,3.0,6.0,-109.0
13807,Operator A,Downlink,SAMSUNG,GALAXY A70,24.55949,46.86591,8.072562,3.0,6.0,-107.0
13808,Operator A,Downlink,SAMSUNG,GALAXY A70,24.55949,46.86591,8.072562,3.0,6.0,-109.0
13809,Operator A,Uplink,SAMSUNG,GALAXY A70,24.55949,46.86591,0.601471,3.0,6.0,-107.0
13810,Operator A,Uplink,SAMSUNG,GALAXY A70,24.55949,46.86591,0.601471,3.0,6.0,-109.0
13811,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560177,46.86552,0.355391,3.0,6.0,-99.0
13812,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560177,46.86552,0.355391,3.0,6.0,-105.0
13813,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560177,46.86552,0.355391,3.0,6.0,-100.0
13814,Operator A,Uplink,SAMSUNG,GALAXY A70,24.560177,46.86552,0.355391,3.0,6.0,-101.0
